Customer_Id,Birth_Year,Education_Quallification,Marital_Status, Income ,No_of_Kids,No_of_Teens,Date_Of_Response,Recency(days),Amount_spent_on_Wines,Amount_spent_on_Fruits,Amount_spent_on_Meat_Products,Amount_spent_on_Fish_Products,Amount_spent_on_Sweet_Products,Amount_spent_on_Gold_Products,Purchases_with_Discount,Online_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visits,Accepted_Cmp3,Accepted_Cmp4,Accepted_Cmp5,Accepted_Cmp1,Accepted_Cmp2,Response,Complain,Country
8746,1989,Graduation,Married,"$75,433 ",1,0,4/5/2014,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,Spain
4686,1962,PhD,Widow,"$82,571 ",0,0,4/2/2014,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,Spain
3551,1954,postgraduate,relationship,"$60,033 ",0,1,29/03/2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,Spain
4338,1983,Graduation,Single,"$39,062 ",1,0,25/03/2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,Spain
4444,1972,Graduation,Married,"$30,023 ",1,0,24/03/2014,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,Spain
498,1970,Graduation,Single,"$30,015 ",1,0,2/2/2014,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,Spain
8230,1980,Graduation,Married,"$33,228 ",1,0,23/01/2014,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,Spain
2826,1967,Graduation,Married,"$22,574 ",2,1,28/10/2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,Spain
6222,1967,Graduation,Married,"$22,574 ",2,1,28/10/2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,Spain
7352,1957,Graduation,Married,"$55,267 ",0,1,21/10/2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,Canada
10928,1958,Graduation,relationship,"$66,886 ",0,1,16/09/2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,Spain
10736,1971,Graduation,Single,"$72,258 ",0,1,9/12/2013,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,Canada
10163,1984,PhD,Single,"$82,733 ",0,0,9/10/2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,0,Spain
6168,1963,Graduation,Divorced,"$45,146 ",1,1,15/07/2013,28,33,0,5,0,0,15,2,1,1,2,4,0,0,0,0,0,0,0,India
4656,1990,postgraduate,Single,"$51,250 ",1,0,30/03/2013,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,0,Saudi Arabia
626,1951,Graduation,Married,"$32,871 ",1,1,3/9/2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,United States
3870,1978,postgraduate,relationship,"$63,855 ",0,0,2/9/2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,Germany
6299,1968,PhD,Divorced,"$42,564 ",0,1,1/2/2013,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,1,0,Canada
7798,1972,postgraduate,relationship,"$46,344 ",0,1,14/12/2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,Canada
9973,1963,Graduation,Married,"$50,437 ",0,2,17/10/2012,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,Spain
4299,1960,Graduation,relationship,"$70,971 ",0,1,21/09/2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,1,0,Spain
10971,1977,Graduation,Single,"$37,774 ",2,0,9/3/2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,Spain
9931,1963,PhD,Married,"$4,023 ",1,1,23/06/2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,Spain
6679,1966,Graduation,Single,"$33,279 ",0,0,6/12/2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,Spain
5961,1978,Graduation,Married,"$42,693 ",1,0,6/7/2014,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,Spain
6255,1952,postgraduate,relationship,"$70,545 ",0,1,6/3/2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,Australia
8614,1957,Graduation,Widow,"$65,486 ",0,1,5/12/2014,29,245,19,125,37,67,14,1,4,2,10,2,0,0,0,0,0,0,0,Australia
7828,1981,postgraduate,relationship,"$77,882 ",0,0,30/04/2014,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,Saudi Arabia
1277,1960,Graduation,relationship,"$78,468 ",0,0,4/9/2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,United States
3595,1963,Graduation,relationship,"$77,226 ",0,1,28/02/2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,Spain
5735,1991,postgraduate,Single,"$90,638 ",0,0,13/02/2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,Spain
5350,1991,postgraduate,Single,"$90,638 ",0,0,13/02/2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,1,0,Saudi Arabia
4137,1948,Graduation,relationship,"$70,666 ",0,0,12/6/2013,29,398,40,367,119,122,30,1,7,4,4,4,0,0,0,0,0,0,0,Australia
6357,1959,postgraduate,Divorced,"$59,052 ",0,1,17/11/2013,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,Saudi Arabia
9316,1952,Basic,relationship,"$13,084 ",0,0,11/2/2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,United States
3578,1949,Graduation,Divorced,"$49,160 ",0,1,20/10/2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,Spain
153,1953,Graduation,Divorced,"$23,272 ",0,0,17/10/2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,Spain
10524,1963,postgraduate,Divorced,"$49,476 ",0,1,20/06/2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,Canada
1518,1965,postgraduate,Married,"$62,694 ",1,1,17/06/2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,Spain
2036,1973,PhD,relationship,"$57,906 ",0,1,6/11/2013,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,India
9495,1982,Graduation,relationship,"$71,853 ",0,0,5/8/2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,Spain
2631,1982,Graduation,relationship,"$71,853 ",0,0,5/8/2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,Spain
6312,1959,Graduation,Married,"$65,031 ",0,1,17/03/2013,29,258,107,291,84,37,86,4,10,3,13,7,0,0,0,0,0,0,0,Germany
615,1960,Graduation,relationship,"$30,507 ",0,0,3/11/2013,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,Spain
4406,1970,Graduation,relationship,"$67,419 ",0,1,16/01/2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,Canada
10061,1950,Graduation,Married,"$59,462 ",0,1,1/5/2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,United States
10619,1994,Graduation,Single,"$95,529 ",0,0,12/3/2012,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,1,0,Saudi Arabia
4945,1953,Graduation,Widow,"$53,653 ",0,0,11/7/2012,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,0,Spain
1777,1980,Basic,Married,"$25,965 ",0,0,9/7/2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,Spain
4023,1970,Graduation,Married,"$22,979 ",1,0,9/6/2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,0,Spain
7922,1951,PhD,Single,"$64,950 ",0,1,8/12/2012,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,Saudi Arabia
10699,1985,Graduation,Married,"$44,322 ",1,0,16/06/2014,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
7516,1983,Graduation,Married,"$30,096 ",1,0,22/05/2014,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,Germany
3129,1983,Graduation,Married,"$30,096 ",1,0,22/05/2014,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,Spain
5121,1977,Graduation,Single,"$56,628 ",0,1,21/03/2014,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,Canada
2186,1977,postgraduate,relationship,"$82,326 ",0,0,3/10/2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,0,Spain
10548,1995,Graduation,Single,"$71,163 ",0,0,3/9/2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,Germany
6384,1978,Graduation,Divorced,"$71,022 ",0,1,2/11/2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,United States
2625,1954,postgraduate,Single,"$42,607 ",0,1,17/11/2013,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia
1676,1975,Graduation,Married,"$43,057 ",0,1,30/10/2013,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,0,Spain
5534,1975,postgraduate,Married,"$47,808 ",0,1,20/10/2013,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,Spain
6859,1987,Graduation,Single,"$29,236 ",1,0,10/8/2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,Spain
271,1969,Graduation,Widow,"$40,590 ",1,1,10/2/2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,Canada
7699,1969,Graduation,Widow,"$40,590 ",1,1,10/2/2013,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,Canada
7832,1959,postgraduate,Married,"$77,520 ",0,1,28/08/2013,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,1,0,Spain
938,1981,Graduation,Married,"$40,211 ",1,1,30/07/2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,Spain
7873,1973,PhD,relationship,"$63,516 ",1,1,7/6/2013,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,0,Canada
9967,1974,Graduation,Divorced,"$53,034 ",1,1,30/05/2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,United States
1087,1975,postgraduate,relationship,"$22,669 ",1,0,22/05/2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,0,Spain
8314,1982,Graduation,Married,"$79,908 ",0,0,4/5/2013,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,0,Spain
3762,1986,PhD,Single,"$69,867 ",0,0,4/2/2013,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,1,0,Saudi Arabia
10383,1966,Graduation,Divorced,"$70,287 ",0,0,4/2/2013,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,0,0,1,0,Australia
6798,1966,Graduation,Single,"$37,070 ",1,1,20/03/2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,Saudi Arabia
4168,1966,Graduation,Single,"$37,070 ",1,1,20/03/2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,0,Spain
6690,1966,postgraduate,Married,"$38,179 ",1,1,14/03/2013,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,Saudi Arabia
10602,1983,Graduation,Married,"$39,922 ",1,0,14/02/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,India
3220,1983,Graduation,Married,"$39,922 ",1,0,14/02/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,Germany
5424,1983,Graduation,Married,"$39,922 ",1,0,14/02/2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,Saudi Arabia
7488,1963,postgraduate,Single,"$64,191 ",0,1,22/01/2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,Spain
5289,1975,postgraduate,Single,"$41,658 ",1,1,11/9/2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,Australia
347,1976,Graduation,Divorced,"$40,780 ",0,1,9/8/2012,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,Canada
5236,1979,Graduation,relationship,"$77,568 ",0,1,25/08/2012,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,Spain
9478,1985,Graduation,Single,"$66,503 ",1,0,14/08/2012,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,Spain
477,1986,Graduation,Married,"$83,512 ",0,0,17/06/2014,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,0,Spain
7411,1964,PhD,Married,"$31,686 ",1,1,6/5/2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
3107,1976,Graduation,relationship,"$71,322 ",0,1,5/2/2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,Australia
7437,1988,Graduation,Single,"$27,938 ",1,0,28/04/2014,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,Australia
255,1951,Graduation,Divorced,"$22,263 ",1,1,30/03/2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,1,Spain
3790,1956,Graduation,relationship,"$34,633 ",2,1,23/01/2014,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,Saudi Arabia
749,1981,Graduation,relationship,"$42,162 ",1,0,19/11/2013,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,0,Spain
1503,1976,PhD,relationship,"$162,397 ",1,1,6/3/2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,Spain
8650,1978,Graduation,Widow,"$54,162 ",1,1,18/03/2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,Spain
607,1955,postgraduate,Divorced,"$41,769 ",0,1,13/02/2013,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,India
1008,1981,PhD,relationship,"$44,953 ",0,0,21/12/2012,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,Germany
9396,1978,PhD,Married,"$37,717 ",1,0,23/11/2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,Saudi Arabia
933,1978,PhD,Married,"$37,717 ",1,0,23/11/2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,Spain
5710,1970,Graduation,relationship,"$40,548 ",0,1,10/10/2012,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,Australia
2882,1975,postgraduate,Divorced,"$67,893 ",0,1,10/1/2012,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,Saudi Arabia
2379,1953,Graduation,Single,"$69,267 ",0,0,22/09/2012,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,Saudi Arabia
5342,1976,Basic,Divorced,"$9,548 ",1,0,8/8/2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,Canada
3262,1958,Graduation,Single,"$68,281 ",0,0,8/7/2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,Spain
5832,1960,postgraduate,relationship,"$92,556 ",0,0,20/04/2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,Spain
5025,1979,Graduation,Single,"$48,526 ",1,0,24/12/2013,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,Spain
569,1991,Graduation,Single,"$90,273 ",0,0,14/12/2013,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,Spain
3102,1981,postgraduate,relationship,"$19,414 ",1,0,16/10/2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,Canada
9449,1958,PhD,Single,"$79,761 ",0,1,10/4/2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,Saudi Arabia
8104,1951,PhD,Married,"$53,312 ",0,0,8/9/2013,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,Spain
75,1982,postgraduate,relationship,"$41,039 ",0,0,25/07/2013,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,United States
6421,1961,Graduation,relationship,"$88,347 ",0,0,7/3/2013,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,Spain
3037,1983,PhD,Married,"$50,150 ",0,0,20/06/2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,Canada
4698,1983,PhD,Married,"$50,150 ",0,0,20/06/2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,Spain
948,1971,Graduation,Single,"$10,245 ",1,0,15/05/2013,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,Spain
6177,1985,PhD,Married,"$33,454 ",1,0,5/8/2013,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,United States
3517,1952,Graduation,Single,"$40,887 ",1,1,5/6/2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,Spain
3491,1975,Graduation,relationship,"$55,914 ",0,1,29/04/2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,United States
7610,1983,Graduation,relationship,"$37,292 ",1,0,18/04/2013,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,Spain
4377,1971,Graduation,Married,"$52,914 ",0,1,1/7/2013,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,Canada
9850,1972,postgraduate,Married,"$24,884 ",1,0,29/11/2012,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,Spain
5544,1970,Graduation,Single,"$67,384 ",0,1,11/10/2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,Spain
6497,1960,Graduation,Married,"$51,651 ",0,1,11/7/2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,Australia
4543,1980,Graduation,Married,"$82,497 ",0,0,31/10/2012,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,Saudi Arabia
5117,1963,postgraduate,Married,"$32,632 ",0,0,8/2/2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,Spain
1448,1963,postgraduate,Married,"$33,562 ",1,2,25/06/2014,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,India
6887,1967,Graduation,Single,"$79,146 ",1,1,24/04/2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,Germany
7500,1967,Graduation,Single,"$79,146 ",1,1,24/04/2014,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,Spain
2724,1981,postgraduate,Single,"$36,143 ",1,0,30/03/2014,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,Spain
2256,1973,postgraduate,Married,"$27,159 ",1,1,29/03/2014,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Spain
1100,1960,postgraduate,relationship,"$41,275 ",1,2,24/03/2014,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,Canada
7725,1965,postgraduate,Married,"$76,800 ",0,0,3/8/2014,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,India
2612,1987,Graduation,Married,"$75,794 ",0,0,24/12/2013,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,Saudi Arabia
113,1951,Graduation,Married,"$30,833 ",1,1,16/07/2013,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,Spain
2868,1949,PhD,Single,"$26,518 ",1,1,4/8/2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,United States
4216,1981,Graduation,Single,"$91,065 ",0,0,22/02/2013,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,Spain
199,1962,postgraduate,Single,"$45,183 ",0,0,20/01/2013,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,Canada
359,1950,Graduation,relationship,"$48,070 ",0,1,13/01/2013,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,Spain
8842,1971,Graduation,Widow,"$30,372 ",1,1,25/12/2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,Spain
2154,1971,Graduation,Widow,"$30,372 ",1,1,25/12/2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,Spain
6050,1975,postgraduate,Married,"$57,036 ",0,1,12/11/2012,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,India
9204,1970,Graduation,Widow,"$66,731 ",0,1,9/12/2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,Spain
4472,1970,PhD,Divorced,"$35,682 ",1,0,27/06/2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,Australia
6864,1989,postgraduate,Divorced,"$10,979 ",0,0,22/05/2014,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,Australia
10617,1989,postgraduate,Divorced,"$10,979 ",0,0,22/05/2014,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,Spain
3924,1965,PhD,Divorced,"$57,912 ",0,1,17/03/2014,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,Saudi Arabia
5654,1972,Graduation,Married,"$36,026 ",2,1,16/03/2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,Australia
9216,1971,Graduation,Married,"$35,788 ",1,1,23/01/2014,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,Canada
8086,1959,Graduation,Married,"$42,243 ",1,1,12/11/2013,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
9097,1956,Graduation,Divorced,"$46,086 ",0,1,11/3/2013,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,Spain
7631,1978,postgraduate,relationship,"$61,346 ",1,0,10/6/2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,India
7275,1971,postgraduate,Single,"$33,316 ",1,1,10/4/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,United States
8334,1971,postgraduate,Single,"$33,316 ",1,1,10/4/2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,Spain
1987,1987,Basic,Single,"$21,063 ",1,0,25/09/2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,Spain
2281,1970,Graduation,Single,"$33,697 ",1,0,15/09/2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,Germany
7034,1978,postgraduate,Married,"$25,804 ",1,0,9/1/2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,Canada
2797,1977,Graduation,Married,"$72,117 ",0,1,20/08/2013,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,Spain
3934,1966,Graduation,Married,"$61,286 ",0,1,8/2/2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,India
2493,1966,Graduation,Married,"$61,286 ",0,1,8/2/2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,Germany
3759,1958,Graduation,relationship,"$65,196 ",0,2,25/07/2013,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,Spain
965,1971,Graduation,Divorced,"$55,635 ",0,1,13/11/2012,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,United States
7378,1981,postgraduate,relationship,"$42,021 ",1,0,31/08/2012,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,Spain
1859,1972,postgraduate,Married,"$75,251 ",0,0,27/08/2012,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,Germany
6263,1968,Graduation,relationship,"$35,322 ",1,2,22/08/2012,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,Spain
2072,1969,PhD,relationship,"$53,374 ",0,1,16/08/2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,0,Canada
8908,1959,Graduation,Married,"$87,195 ",0,0,5/8/2014,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,Canada
738,1981,postgraduate,Single,"$42,395 ",1,1,4/4/2014,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,India
10129,1966,Graduation,relationship,"$82,427 ",0,0,3/12/2014,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,Spain
807,1969,postgraduate,relationship,"$44,602 ",1,1,15/02/2014,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,India
3334,1951,Graduation,Married,"$94,642 ",0,0,2/12/2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,Spain
5423,1983,Graduation,relationship,"$28,359 ",1,0,27/10/2013,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,Saudi Arabia
4426,1975,Graduation,Single,"$55,801 ",1,1,22/09/2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,United States
10489,1973,Graduation,Married,"$92,955 ",0,0,19/08/2013,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,Saudi Arabia
2570,1968,Graduation,relationship,"$56,534 ",0,1,23/07/2013,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,0,Spain
3834,1962,Graduation,Single,"$69,627 ",0,1,17/03/2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,United States
590,1970,postgraduate,Divorced,"$78,579 ",0,0,22/12/2012,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,Spain
4791,1980,Graduation,relationship,"$44,964 ",1,1,16/12/2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,Australia
5304,1974,PhD,Single,"$30,899 ",1,0,13/10/2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
2426,1964,PhD,Divorced,"$78,825 ",0,0,14/09/2012,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,Spain
35,1987,Graduation,Married,"$25,545 ",1,0,9/8/2012,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,Spain
8041,1971,PhD,Widow,"$47,111 ",0,1,9/8/2012,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,Saudi Arabia
3584,1955,PhD,Single,"$49,667 ",0,0,20/08/2012,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,0,Canada
7718,1947,postgraduate,relationship,"$66,000 ",0,0,20/04/2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,Spain
